ts_code,trade_date,close,return_1,return_3,ma_ratio_5_10,ma_ratio_5_20,vol_ratio_5,high_low_range,return_std_5,momentum_3,amount_ratio,green_days
600517.SH,20250613,4.98,-0.00994035785288272,0.0,1.006038647342995,1.0156472261735419,1.2177762096450853,0.012048192771084258,0.00755889572342678,0.0,1.2137418331424188,0.6
600518.SH,20250613,1.93,-0.01025641025641022,-0.01025641025641022,0.9994884910485933,0.9949083503054991,0.9494344096441706,0.015544041450777216,0.012286064027185342,-0.020000000000000018,0.9381586545329491,0.4
600519.SH,20250613,1426.95,-0.021967100753941038,-0.032582829946915526,0.9842642805616715,0.9586484585820592,1.3724252190106305,0.017456813483303607,0.009427563218512826,-48.059999999999945,1.33986695816588,0.2
600520.SH,20250613,27.74,-0.02392681210415215,-0.03947368421052633,1.0239846498241125,1.0154870764839579,0.510125384505222,0.02559480894015852,0.05689437391180152,-1.1400000000000006,0.4860417892885169,0.0
600521.SH,20250613,20.5,-0.03936269915651358,-0.03164855928200294,1.059756471912412,1.1719046137308706,0.8924225936950082,0.07804878048780495,0.04462655645652752,-0.6700000000000017,0.9036639088187095,0.6
600522.SH,20250613,13.5,-0.012435991221653286,-0.009537784299339713,1.0117943772717157,1.0129214317540474,0.7899355382391336,0.015555555555555487,0.009059668447557536,-0.13000000000000078,0.7839806228307713,0.6
600523.SH,20250613,14.22,0.004237288135593209,-0.0007027406886858101,0.9920177691400014,0.9867780577898989,1.1577377305403975,0.03656821378340362,0.012428358218724827,-0.009999999999999787,1.1435810931966552,0.4
600525.SH,20250613,3.32,-0.020648967551622488,-0.020648967551622488,1.0035714285714283,0.9977807367953838,0.9056447016797331,0.03012048192771087,0.020270484066295752,-0.07000000000000028,0.8957159064226359,0.6
600526.SH,20250613,4.76,-0.01039501039501034,-0.01449275362318847,0.9915724563206577,0.9933079378152991,0.8521204788230158,0.016806722689075647,0.007476847536855152,-0.07000000000000028,0.8414172043143369,0.4
600527.SH,20250613,2.07,-0.028169014084507116,-0.018957345971563955,0.9911339244050398,0.9758787043418333,0.9809329382769889,0.02898550724637684,0.021411988692334148,-0.040000000000000036,0.9572145960608612,0.4
600528.SH,20250613,7.35,-0.0013586956521740579,-0.0013586956521740579,1.000950441276307,0.9993899545855083,1.121002894195259,0.005442176870748304,0.004130457990962223,-0.010000000000000675,1.116751404278399,0.2
